ID;Event;Duration;Pattern Duration
202;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
203;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
204;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
205;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
206;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
207;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
208;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
209;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
210;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
211;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
212;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
213;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
214;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
215;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
216;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
217;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
218;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
219;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
220;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
221;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;80;0
222;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
223;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
224;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
225;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
226;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
227;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
228;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
229;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
230;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
231;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
232;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
233;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
234;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
235;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
236;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
237;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
238;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
239;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
240;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
241;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;79;0
242;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
243;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
244;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
245;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
246;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
